LIZARDNUMBER,SEX,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance.Moved..m.,X
F252,female,8/15/11,2011,Monsoon,8:52:00,502226,3591492,NA,NA
F252,female,8/15/11,2011,Monsoon,17:05:00,502226,3591486,6,NA
F252,female,8/16/11,2011,Monsoon,15:39:00,502225,3591497,11,NA
F252,female,8/20/11,2011,Monsoon,20:45:00,502250,3591477,32,NA
F252,female,8/23/11,2011,Monsoon,18:26:00,502250,3591477,0,NA
F252,female,8/25/11,2011,Monsoon,19:59:00,502227,3591497,30,NA
F252,female,9/1/11,2011,Monsoon,17:55:00,502105,3591510,123,NA
F252,female,9/5/11,2011,Monsoon,10:43:00,502401,3591494,296,NA
F252,female,9/13/11,2011,Monsoon,18:59:00,502227,3591470,176,NA
F252,female,9/22/11,2011,Monsoon,21:38:00,502236,3591506,37,NA
F252,female,10/1/11,2011,Post_Monsoon,14:32:00,502175,3591661,167,NA
F252,female,10/11/11,2011,Post_Monsoon,16:53:00,502139,3591587,82,NA
F252,female,10/14/11,2011,Post_Monsoon,19:20:00,502094,3591573,47,NA
F252,female,11/19/11,2011,Post_Monsoon,13:13:00,502145,3591588,53,NA
F252,female,11/27/11,2011,Winter,16:00:00,502139,3591589,6,NA
F252,female,12/6/11,2011,Winter,14:42:00,502139,3591589,0,NA
F252,female,12/29/11,2011,Winter,16:38:00,502139,3591589,0,NA
F252,female,1/18/12,2012,Winter,15:05:00,502137,3591597,8,NA
F252,female,1/24/12,2012,Winter,12:04:00,502137,3591597,0,NA
F252,female,2/1/12,2012,Winter,10:55:00,502137,3591597,0,NA
F252,female,2/17/12,2012,Emergence,16:48:00,502139,3591592,5,NA
F252,female,2/29/12,2012,Emergence,15:10:00,502178,3591701,116,NA
F252,female,3/10/12,2012,Emergence,15:45:00,502148,3591517,186,NA
F252,female,3/14/12,2012,Emergence,14:25:00,502134,3591588,72,NA
F252,female,3/22/12,2012,Emergence,15:03:00,502179,3591702,123,NA
F252,female,3/27/12,2012,Emergence,13:12:00,501999,3591447,312,NA
F252,female,4/4/12,2012,Dry,15:47:00,501999,3591447,0,NA
